,id,commence_time,home_team,away_team,Player Name,point,over price,under price
87,a521a13f2cf073291f8bffac0ba75837,2024-12-05 00:40:00+00:00,Boston Celtics,Detroit Pistons,Giannis Antetokounmpo,6.5,1.96,1.83
88,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Damian Lillard,7.5,1.94,1.83
89,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Jalen Johnson,4.5,1.67,2.18
90,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Trae Young,11.5,1.88,1.88
91,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Giannis Antetokounmpo,6.5,1.96,1.83
92,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Damian Lillard,7.5,1.94,1.83
93,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Jalen Johnson,4.5,1.67,2.18
94,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Trae Young,11.5,1.88,1.88
95,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Giannis Antetokounmpo,6.5,1.96,1.83
96,417efaa5b7a4706dfa04b33aef252675,2024-12-05 00:40:00+00:00,Philadelphia 76ers,Orlando Magic,Damian Lillard,7.5,1.94,1.83
97,417efaa5b7a4706dfa04b33aef252675,2024-12-05 00:40:00+00:00,Philadelphia 76ers,Orlando Magic,Jalen Johnson,4.5,1.67,2.18
98,417efaa5b7a4706dfa04b33aef252675,2024-12-05 00:40:00+00:00,Philadelphia 76ers,Orlando Magic,Trae Young,11.5,1.88,1.88
99,417efaa5b7a4706dfa04b33aef252675,2024-12-05 00:40:00+00:00,Philadelphia 76ers,Orlando Magic,Giannis Antetokounmpo,6.5,1.96,1.83
100,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Damian Lillard,7.5,1.94,1.83
101,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Jalen Johnson,4.5,1.67,2.18
102,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Trae Young,11.5,1.88,1.88
103,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Giannis Antetokounmpo,6.5,1.96,1.83
104,d0f89787fe1b4d71bac9102a21327f99,2024-12-05 03:40:00+00:00,Los Angeles Clippers,Minnesota Timberwolves,Damian Lillard,7.5,1.94,1.83
105,d0f89787fe1b4d71bac9102a21327f99,2024-12-05 03:40:00+00:00,Los Angeles Clippers,Minnesota Timberwolves,Jalen Johnson,4.5,1.67,2.18
106,d0f89787fe1b4d71bac9102a21327f99,2024-12-05 03:40:00+00:00,Los Angeles Clippers,Minnesota Timberwolves,Trae Young,11.5,1.88,1.88
107,d0f89787fe1b4d71bac9102a21327f99,2024-12-05 03:40:00+00:00,Los Angeles Clippers,Minnesota Timberwolves,Giannis Antetokounmpo,6.5,1.96,1.83
