,id,commence_time,home_team,away_team,Player Name,point,over price,under price
52,97daad0d675ac67ead333551dac221e7,2024-11-30 01:10:00+00:00,Chicago Bulls,Boston Celtics,Derrick White,15.5,2.02,1.77
53,97daad0d675ac67ead333551dac221e7,2024-11-30 01:10:00+00:00,Chicago Bulls,Boston Celtics,Jrue Holiday,10.5,1.9,1.87
54,97daad0d675ac67ead333551dac221e7,2024-11-30 01:10:00+00:00,Chicago Bulls,Boston Celtics,Josh Giddey,11.5,1.88,1.88
55,97daad0d675ac67ead333551dac221e7,2024-11-30 01:10:00+00:00,Chicago Bulls,Boston Celtics,Ayo Dosunmu,13.5,1.94,1.83
56,97daad0d675ac67ead333551dac221e7,2024-11-30 01:10:00+00:00,Chicago Bulls,Boston Celtics,Nikola Vucevic,18.5,1.94,1.83
57,97daad0d675ac67ead333551dac221e7,2024-11-30 01:10:00+00:00,Chicago Bulls,Boston Celtics,Matas Buzelis,7.5,1.87,1.9
58,97daad0d675ac67ead333551dac221e7,2024-11-30 01:10:00+00:00,Chicago Bulls,Boston Celtics,Jayson Tatum,26.5,1.98,1.8
59,97daad0d675ac67ead333551dac221e7,2024-11-30 01:10:00+00:00,Chicago Bulls,Boston Celtics,Zach LaVine,21.5,2.0,1.78
60,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,Jalen Duren,9.5,1.8,1.98
61,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,Pascal Siakam,21.5,1.83,1.94
62,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,Tim Hardaway Jr,10.5,1.78,2.0
63,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,Tyrese Haliburton,18.5,1.9300000000000002,1.85
64,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,Malik Beasley,14.5,1.9300000000000002,1.85
65,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,Cade Cunningham,22.5,1.9,1.87
66,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,Myles Turner,16.5,1.88,1.88
67,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,Obi Toppin,7.5,1.85,1.9300000000000002
68,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,Tobias Harris,13.5,1.83,1.94
69,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,Jaden Ivey,18.5,1.82,1.96
70,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,T.J. McConnell,9.5,1.88,1.88
71,962ea9850dad2028b34dc93947a626a7,2024-11-30 01:10:00+00:00,Indiana Pacers,Detroit Pistons,Bennedict Mathurin,18.5,1.87,1.9300000000000002
72,f3facf03d0bcded5d8f4c868ad2cae58,2024-11-30 01:10:00+00:00,Miami Heat,Toronto Raptors,Tyler Herro,22.5,1.9300000000000002,1.85
73,f3facf03d0bcded5d8f4c868ad2cae58,2024-11-30 01:10:00+00:00,Miami Heat,Toronto Raptors,Terry Rozier,9.5,1.9300000000000002,1.85
74,f3facf03d0bcded5d8f4c868ad2cae58,2024-11-30 01:10:00+00:00,Miami Heat,Toronto Raptors,Bam Adebayo,17.5,1.98,1.8
75,f3facf03d0bcded5d8f4c868ad2cae58,2024-11-30 01:10:00+00:00,Miami Heat,Toronto Raptors,Scottie Barnes,19.5,1.83,1.94
76,f3facf03d0bcded5d8f4c868ad2cae58,2024-11-30 01:10:00+00:00,Miami Heat,Toronto Raptors,Jakob Poeltl,13.5,1.9300000000000002,1.87
77,f3facf03d0bcded5d8f4c868ad2cae58,2024-11-30 01:10:00+00:00,Miami Heat,Toronto Raptors,R.J. Barrett,20.5,1.96,1.82
78,f3facf03d0bcded5d8f4c868ad2cae58,2024-11-30 01:10:00+00:00,Miami Heat,Toronto Raptors,Ochai Agbaji,9.5,1.98,1.8
79,f3facf03d0bcded5d8f4c868ad2cae58,2024-11-30 01:10:00+00:00,Miami Heat,Toronto Raptors,Jaime Jaquez Jr,7.5,2.0,1.78
80,f3facf03d0bcded5d8f4c868ad2cae58,2024-11-30 01:10:00+00:00,Miami Heat,Toronto Raptors,Duncan Robinson,10.5,1.77,2.02
81,f3facf03d0bcded5d8f4c868ad2cae58,2024-11-30 01:10:00+00:00,Miami Heat,Toronto Raptors,Jimmy Butler,18.5,1.88,1.88
82,363cc300fd430fdf4510ff652bc54ef7,2024-11-30 03:10:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,Jalen Williams,22.5,1.94,1.83
83,363cc300fd430fdf4510ff652bc54ef7,2024-11-30 03:10:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,Shai Gilgeous-Alexander,30.5,1.96,1.82
84,363cc300fd430fdf4510ff652bc54ef7,2024-11-30 03:10:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,Isaiah Hartenstein,11.5,1.9,1.87
85,363cc300fd430fdf4510ff652bc54ef7,2024-11-30 03:10:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,Rui Hachimura,9.5,1.87,1.9
